"Order","PID","MS SubClass","MS Zoning","Lot Frontage","Lot Area","Street","Alley","Lot Shape","Land Contour","Utilities","Lot Config","Land Slope","Neighborhood","Condition 1","Condition 2","Bldg Type","House Style","Overall Qual","Overall Cond","Year Built","Year Remod/Add","Roof Style","Roof Matl","Exterior 1st","Exterior 2nd","Mas Vnr Type","Mas Vnr Area","Exter Qual","Exter Cond","Foundation","Bsmt Qual","Bsmt Cond","Bsmt Exposure","BsmtFin Type 1","BsmtFin SF 1","BsmtFin Type 2","BsmtFin SF 2","Bsmt Unf SF","Total Bsmt SF","Heating","Heating QC","Central Air","Electrical","1st Flr SF","2nd Flr SF","Low Qual Fin SF","Gr Liv Area","Bsmt Full Bath","Bsmt Half Bath","Full Bath","Half Bath","Bedroom AbvGr","Kitchen AbvGr","Kitchen Qual","TotRms AbvGrd","Functional","Fireplaces","Fireplace Qu","Garage Type","Garage Yr Blt","Garage Finish","Garage Cars","Garage Area","Garage Qual","Garage Cond","Paved Drive","Wood Deck SF","Open Porch SF","Enclosed Porch","3Ssn Porch","Screen Porch","Pool Area","Pool QC","Fence","Misc Feature","Misc Val","Mo Sold","Yr Sold","Sale Type","Sale Condition","SalePrice","House_Age","Total_Baths","Total_SF","Has_Garage","Price_per_SF","Is_Remodeled","Overall_Qual_num","Overall_Cond_num"
558,"0532354230","020","RL",68,9079,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1961,1961,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",864,"Unf",0,0,864,"GasA","TA","Y","SBrkr",864,0,0,864,0,0,1,0,2,1,"TA",5,"Typ",0,"None","Attchd",1961,"Unf",1,440,"TA","TA","Y",158,0,0,0,0,0,"None","None","None",0,7,2009,"WD ","Normal",122000,65,1,1728,"Yes",141.203703703704,"No",5,5
559,"0532376070","020","RL",68,9316,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1965,1965,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Rec",544,"Unf",0,480,1024,"GasA","Gd","Y","SBrkr",1020,0,0,1020,0,0,2,0,3,1,"TA",5,"Typ",0,"None","Attchd",1965,"Unf",1,288,"TA","TA","Y",171,0,0,0,0,0,"None","MnPrv","None",0,5,2009,"Oth","Family",124100,61,2,2044,"Yes",121.666666666667,"No",5,5
560,"0532376110","020","RL",68,7791,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,8,1963,1995,"Gable","CompShg","Plywood","Plywood","None",0,"Gd","Gd","CBlock","TA","TA","No","ALQ",624,"Unf",0,288,912,"GasA","Ex","Y","SBrkr",912,0,0,912,1,0,1,0,3,1,"Gd",6,"Typ",0,"None","Attchd",1963,"RFn",1,300,"TA","TA","Y",0,0,0,0,0,0,"None","GdWo","None",0,10,2009,"WD ","Normal",129000,63,2,1824,"Yes",141.447368421053,"Yes",5,8
561,"0532377130","020","RL",80,10000,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,6,1961,1983,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",594,"Unf",0,270,864,"GasA","Ex","Y","SBrkr",1144,0,0,1144,1,0,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1961,"RFn",1,264,"TA","TA","Y",165,0,0,0,0,0,"None","GdWo","Shed",400,3,2009,"WD ","Normal",131400,65,2,2008,"Yes",114.86013986014,"Yes",5,6
562,"0532378120","020","RL",60,8281,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1965,1965,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",553,"BLQ",311,0,864,"GasA","Gd","Y","SBrkr",864,0,0,864,0,0,1,0,3,1,"TA",5,"Typ",1,"Po","Detchd",1965,"Unf",1,360,"TA","TA","Y",0,0,236,0,0,0,"None","GdWo","None",0,12,2009,"WD ","Normal",62383,61,1,1728,"Yes",72.2025462962963,"No",5,5
563,"0532378180","020","RL",65,7150,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,6,1962,1962,"Gable","CompShg","VinylSd","VinylSd","BrkFace",60,"TA","TA","CBlock","TA","TA","No","LwQ",140,"BLQ",590,182,912,"GasA","Gd","Y","SBrkr",912,0,0,912,0,1,1,0,3,1,"TA",6,"Typ",0,"None","Attchd",1962,"Unf",1,252,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,10,2009,"WD ","Normal",123000,64,1.5,1824,"Yes",134.868421052632,"No",5,6
564,"0532478020","020","RL",68,15676,"Pave","None","IR1","Low","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",8,8,1980,1980,"Gable","CompShg","VinylSd","VinylSd","BrkFace",115,"Gd","Gd","CBlock","Gd","Gd","Gd","ALQ",1733,"Rec",92,189,2014,"GasA","Gd","Y","SBrkr",2014,0,0,2014,1,0,2,0,2,1,"Gd",6,"Maj1",2,"Gd","Attchd",1980,"RFn",3,864,"TA","TA","Y",462,0,0,255,0,0,"None","MnPrv","None",0,4,2009,"WD ","Normal",275000,46,3,4028,"Yes",136.544190665343,"No",8,8
565,"0533135020","060","RL",68,11949,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,8,1991,2008,"Gable","CompShg","VinylSd","VinylSd","BrkFace",196,"Gd","Gd","PConc","Gd","TA","No","GLQ",601,"ALQ",216,158,975,"GasA","Ex","Y","SBrkr",975,780,0,1755,0,1,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1991,"Unf",2,524,"TA","TA","Y",502,60,0,0,0,0,"None","GdPrv","None",0,7,2009,"WD ","Normal",235000,35,3,2730,"Yes",133.903133903134,"Yes",7,8
566,"0533206020","160","FV",32,2880,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1376,1376,"GasA","Ex","Y","SBrkr",1376,1629,0,3005,0,0,2,1,3,1,"Gd",9,"Mod",1,"TA","BuiltIn",2004,"Fin",3,704,"TA","TA","Y",0,177,0,0,0,0,"None","None","None",0,7,2009,"WD ","Normal",280750,22,2.5,4381,"Yes",93.4276206322795,"Yes",7,5
567,"0533210010","160","FV",40,3951,"Pave","Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","Stone",76,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,612,612,"GasA","Ex","Y","SBrkr",612,612,0,1224,0,0,2,1,2,1,"Gd",4,"Typ",0,"None","Detchd",2009,"RFn",2,528,"TA","TA","Y",0,234,0,0,0,0,"None","None","None",0,6,2009,"New","Partial",164500,17,2.5,1836,"Yes",134.395424836601,"No",6,5
568,"0533210020","160","FV",30,3000,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","Stone",76,"Gd","TA","PConc","Gd","TA","Av","GLQ",294,"Unf",0,318,612,"GasA","Ex","Y","SBrkr",612,612,0,1224,0,0,2,1,2,1,"Gd",4,"Typ",0,"None","Detchd",2009,"RFn",2,528,"TA","TA","Y",0,234,0,0,0,0,"None","None","None",0,6,2009,"New","Partial",173733,17,2.5,1836,"Yes",141.938725490196,"No",6,5
569,"0533213010","120","FV",68,3830,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",6,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",280,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1726,1726,"GasA","Ex","Y","SBrkr",1726,0,0,1726,0,0,2,1,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2008,"Fin",2,561,"TA","TA","Y",0,254,0,0,0,0,"None","None","None",0,1,2009,"New","Partial",222000,18,2.5,3452,"Yes",128.621089223638,"No",6,5
570,"0533213020","120","FV",68,4217,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",6,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",252,"Gd","TA","PConc","Gd","TA","No","GLQ",962,"Unf",0,183,1145,"GasA","Ex","Y","SBrkr",1256,0,0,1256,1,0,1,1,1,1,"Gd",5,"Typ",1,"Gd","Attchd",2008,"Fin",2,641,"TA","TA","Y",0,169,0,0,0,0,"None","None","None",0,3,2009,"WD ","Normal",195000,18,2.5,2401,"Yes",155.254777070064,"No",6,5
571,"0533213040","160","FV",34,3230,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,1999,1999,"Gable","CompShg","MetalSd","MetalSd","BrkFace",894,"TA","TA","PConc","Gd","TA","No","GLQ",381,"Unf",0,348,729,"GasA","Gd","Y","SBrkr",742,729,0,1471,0,0,2,1,3,1,"TA",6,"Typ",0,"None","Detchd",1999,"Unf",2,440,"TA","TA","Y",0,24,0,0,0,0,"None","None","None",0,3,2009,"WD ","Normal",172500,27,2.5,2200,"Yes",117.267165193746,"No",6,5
572,"0533221040","160","FV",34,2998,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",513,"Gd","TA","PConc","Gd","TA","No","GLQ",507,"Unf",0,249,756,"GasA","Ex","Y","SBrkr",756,756,0,1512,1,0,2,1,2,1,"Gd",4,"Typ",0,"None","Detchd",2000,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,"None","None","None",0,8,2009,"WD ","Normal",180000,26,3.5,2268,"Yes",119.047619047619,"No",6,5
573,"0533223030","160","FV",35,3768,"Pave","None","Reg","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,1999,1999,"Hip","CompShg","MetalSd","MetalSd","BrkFace",218,"Gd","TA","PConc","Gd","TA","No","GLQ",549,"Unf",0,142,691,"GasA","Ex","Y","SBrkr",713,739,0,1452,1,0,2,1,3,1,"Gd",6,"Typ",0,"None","Detchd",1999,"Unf",2,506,"TA","TA","Y",0,34,0,0,0,0,"None","None","None",0,9,2009,"WD ","Normal",156000,27,3.5,2143,"Yes",107.438016528926,"No",7,5
574,"0533236050","160","FV",24,2645,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",8,5,1999,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",456,"Gd","TA","PConc","Gd","TA","No","GLQ",649,"Unf",0,321,970,"GasA","Ex","Y","SBrkr",983,756,0,1739,1,0,2,1,3,1,"Gd",7,"Typ",0,"None","Attchd",1999,"Fin",2,480,"TA","TA","Y",115,0,0,0,0,0,"None","None","None",0,8,2009,"WD ","Abnorml",172500,27,3.5,2709,"Yes",99.1949396204715,"Yes",8,5
575,"0533252040","020","RL",68,14694,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",8,9,1977,2008,"Gable","CompShg","MetalSd","MetalSd","BrkFace",450,"Ex","Ex","CBlock","Gd","Gd","Gd","GLQ",1252,"ALQ",136,306,1694,"GasA","Ex","Y","SBrkr",1694,0,0,1694,1,0,2,0,2,1,"Ex",5,"Typ",1,"Gd","Attchd",1977,"Fin",2,642,"TA","TA","Y",501,120,0,225,0,0,"None","None","None",0,6,2009,"WD ","Normal",318750,49,3,3388,"Yes",188.164108618654,"Yes",8,9
576,"0533253070","120","RL",61,3782,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","Greens","Norm","Norm","TwnhsE","1Story",8,5,1981,1981,"Gable","CompShg","Wd Sdng","Plywood","None",0,"Gd","TA","CBlock","Gd","TA","Gd","GLQ",960,"Unf",0,266,1226,"GasA","TA","Y","SBrkr",1226,0,0,1226,1,0,1,0,1,1,"Gd",4,"Typ",2,"TA","Attchd",1981,"Fin",2,484,"TA","TA","Y",133,78,0,0,0,0,"None","None","None",0,9,2009,"WD ","Normal",211500,45,2,2452,"Yes",172.512234910277,"No",8,5
577,"0533254050","020","RL",110,15417,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",7,5,1981,1981,"Gable","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","CBlock","Gd","TA","Mn","LwQ",121,"Unf",0,1619,1740,"GasA","TA","Y","SBrkr",1740,0,0,1740,0,0,1,1,2,1,"Gd",7,"Typ",0,"None","Attchd",1981,"RFn",2,540,"TA","TA","Y",228,20,218,0,0,0,"None","None","None",0,6,2009,"WD ","Normal",241600,45,1.5,3480,"Yes",138.850574712644,"No",7,5
578,"0533254110","080","RL",80,9600,"Pave","None","Reg","Low","AllPub","FR2","Mod","Veenker","Feedr","Norm","1Fam","SLvl",8,5,1976,1976,"Gable","CompShg","Plywood","Plywood","BrkFace",200,"Gd","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,392,392,"GasA","Ex","Y","SBrkr",1487,1012,0,2499,0,0,2,1,4,1,"TA",5,"Typ",1,"Gd","Attchd",1976,"Unf",2,527,"TA","TA","Y",0,64,0,0,0,0,"None","None","None",0,1,2009,"WD ","Abnorml",180500,50,2.5,2891,"Yes",72.2288915566226,"No",8,5
579,"0533352150","020","RL",68,9991,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",4,4,1976,1993,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",1116,"Unf",0,165,1281,"GasA","Ex","Y","SBrkr",1620,0,0,1620,1,0,2,0,3,1,"TA",8,"Min1",1,"TA","Attchd",1993,"Unf",2,490,"TA","TA","Y",120,78,0,0,0,0,"None","GdWo","None",0,6,2009,"WD ","Normal",150000,50,3,2901,"Yes",92.5925925925926,"Yes",4,4
580,"0534125080","060","RL",78,11700,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","RRAn","Norm","1Fam","2Story",6,6,1968,1968,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",298,"Unf",0,429,727,"GasA","Ex","Y","SBrkr",829,727,0,1556,0,0,1,1,4,1,"TA",8,"Typ",0,"None","Attchd",1968,"Unf",2,441,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,5,2009,"WD ","Normal",154000,58,1.5,2283,"Yes",98.9717223650386,"No",6,6
581,"0534127130","020","RL",68,11717,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","PosA","Norm","1Fam","1Story",6,6,1970,1970,"Hip","CompShg","HdBoard","HdBoard","BrkFace",571,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1442,1442,"GasA","TA","Y","SBrkr",1442,0,0,1442,0,0,2,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1970,"RFn",2,615,"TA","TA","Y",371,0,0,0,0,0,"None","None","None",0,2,2009,"WD ","Normal",185000,56,2,2884,"Yes",128.294036061026,"No",6,6
582,"0534127170","020","RL",68,9156,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","PosN","Norm","1Fam","1Story",6,7,1968,1968,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1489,1489,"GasA","Gd","Y","SBrkr",1489,0,0,1489,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",1968,"RFn",2,462,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,8,2009,"WD ","Normal",185750,58,2,2978,"Yes",124.748153122901,"No",6,7
583,"0534128010","060","RL",68,10382,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NWAmes","PosN","Norm","1Fam","2Story",7,6,1973,1973,"Gable","CompShg","HdBoard","HdBoard","Stone",240,"TA","TA","CBlock","Gd","TA","Mn","ALQ",859,"BLQ",32,216,1107,"GasA","Ex","Y","SBrkr",1107,983,0,2090,1,0,2,1,3,1,"TA",7,"Typ",2,"TA","Attchd",1973,"RFn",2,484,"TA","TA","Y",235,204,228,0,0,0,"None","None","Shed",350,11,2009,"WD ","Normal",200000,53,3.5,3197,"Yes",95.6937799043062,"No",7,6
584,"0534128020","060","RL",68,12732,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","PosN","Norm","1Fam","2Story",7,6,1974,1974,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","Mn","GLQ",560,"LwQ",42,150,752,"GasA","TA","Y","SBrkr",1285,782,0,2067,0,0,2,1,3,1,"Gd",7,"Typ",2,"TA","Attchd",1974,"RFn",2,784,"TA","TA","Y",297,40,0,0,0,0,"None","None","None",0,6,2009,"WD ","Normal",206000,52,2.5,2819,"Yes",99.6613449443638,"No",7,6
585,"0534128100","060","RL",68,12936,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,6,1972,1972,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","Gd","No","BLQ",593,"Unf",0,130,723,"GasA","TA","Y","SBrkr",735,660,0,1395,0,1,1,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1972,"Unf",2,497,"TA","TA","Y",294,116,0,0,0,0,"None","None","None",0,12,2009,"WD ","Normal",162000,54,2,2118,"Yes",116.129032258065,"No",6,6
586,"0534128190","060","RL",80,10400,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","PosA","Norm","1Fam","2Story",6,7,1967,1997,"Gable","CompShg","MetalSd","MetalSd","BrkFace",256,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,932,932,"GasA","Gd","Y","SBrkr",1271,1369,0,2640,0,0,2,1,5,1,"Gd",8,"Typ",1,"TA","Attchd",1967,"RFn",2,515,"TA","TA","Y",0,120,0,0,168,0,"None","None","None",0,5,2009,"WD ","Normal",256900,59,2.5,3572,"Yes",97.3106060606061,"Yes",6,7
587,"0534129080","080","RL",68,17871,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",6,5,1967,1976,"Gable","CompShg","HdBoard","HdBoard","BrkFace",359,"TA","TA","CBlock","Gd","TA","Av","ALQ",528,"Unf",0,1152,1680,"GasA","Fa","Y","SBrkr",1724,0,0,1724,1,0,1,1,3,1,"TA",7,"Typ",1,"Gd","Attchd",1967,"RFn",2,480,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,6,2009,"WD ","Normal",197900,59,2.5,3404,"Yes",114.791183294664,"Yes",6,5
588,"0534129370","020","RL",80,9600,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","1Story",5,5,1969,1969,"Gable","CompShg","HdBoard","HdBoard","BrkFace",128,"TA","TA","CBlock","Gd","TA","Mn","ALQ",553,"Rec",147,588,1288,"GasA","TA","Y","SBrkr",1336,0,0,1336,0,1,2,0,3,1,"TA",6,"Typ",1,"Fa","Attchd",1969,"RFn",2,502,"TA","TA","Y",312,11,0,0,0,0,"None","None","Shed",650,8,2009,"WD ","Normal",163000,57,2.5,2624,"Yes",122.005988023952,"No",5,5
589,"0534129380","020","RL",75,9000,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","1Story",6,5,1969,1969,"Gable","CompShg","HdBoard","HdBoard","BrkFace",200,"TA","TA","CBlock","TA","TA","Av","BLQ",955,"Unf",0,261,1216,"GasA","TA","Y","SBrkr",1216,0,0,1216,1,0,1,0,3,1,"TA",5,"Typ",0,"None","Attchd",1969,"Unf",1,336,"TA","TA","Y",0,0,0,0,0,0,"None","MnPrv","None",0,8,2009,"WD ","Abnorml",113000,57,2,2432,"Yes",92.9276315789474,"No",6,5
590,"0534151120","060","RL",68,13774,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,7,1977,1992,"Hip","CompShg","HdBoard","HdBoard","BrkFace",283,"TA","Gd","PConc","Gd","TA","No","GLQ",432,"Unf",0,476,908,"GasA","Ex","Y","SBrkr",1316,972,0,2288,0,0,1,2,4,1,"Gd",8,"Typ",2,"TA","Attchd",1977,"RFn",2,520,"TA","TA","Y",321,72,0,0,156,0,"None","None","None",0,11,2009,"WD ","Normal",230000,49,2,3196,"Yes",100.524475524476,"Yes",7,7
591,"0534152120","020","RL",80,9650,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1977,1977,"Gable","CompShg","Plywood","Plywood","BrkFace",360,"TA","TA","CBlock","Gd","TA","No","ALQ",686,"Unf",0,664,1350,"GasA","TA","Y","SBrkr",1334,0,0,1334,0,1,2,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1977,"RFn",2,630,"TA","TA","Y",0,16,0,0,0,0,"None","None","None",0,4,2009,"WD ","Normal",167900,49,2.5,2684,"Yes",125.862068965517,"No",6,5
592,"0534175080","020","RL",78,10140,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","RRAn","Norm","1Fam","1Story",7,5,1998,1999,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","LwQ",144,"GLQ",1127,379,1650,"GasA","Ex","Y","SBrkr",1680,0,0,1680,1,0,2,0,3,1,"Gd",7,"Maj1",1,"TA","Attchd",1998,"Fin",2,583,"TA","TA","Y",78,73,0,0,0,0,"None","None","None",0,6,2009,"WD ","Normal",213250,28,3,3330,"Yes",126.934523809524,"Yes",7,5
593,"0534177230","060","RL",70,8400,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",8,6,2001,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",643,"Unf",0,167,810,"GasA","Ex","Y","SBrkr",810,855,0,1665,1,0,2,1,3,1,"Gd",6,"Typ",0,"None","Attchd",2001,"Fin",2,528,"TA","TA","Y",0,45,0,0,0,0,"None","None","None",0,11,2009,"WD ","Normal",227000,25,3.5,2475,"Yes",136.336336336336,"No",8,6
594,"0534200030","020","RL",62,7130,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1967,1967,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","TA","TA","No","BLQ",648,"Unf",0,216,864,"GasA","TA","Y","SBrkr",864,0,0,864,0,1,1,0,2,1,"TA",5,"Typ",0,"None","Attchd",1967,"Fin",1,312,"TA","TA","Y",0,0,0,0,0,0,"None","GdPrv","None",0,6,2009,"WD ","Normal",130000,59,1.5,1728,"Yes",150.462962962963,"No",5,6
595,"0534202170","020","RL",80,9600,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1967,1967,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1568,1568,"GasA","TA","Y","SBrkr",1568,0,0,1568,0,0,1,1,3,1,"TA",7,"Typ",0,"None","Attchd",1967,"Unf",2,440,"TA","TA","Y",160,40,0,0,0,0,"None","None","None",0,3,2009,"COD","Normal",143000,59,1.5,3136,"Yes",91.1989795918367,"No",5,5
596,"0534226120","020","RL",70,9100,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1965,1965,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",338,"Rec",466,121,925,"GasA","Ex","Y","SBrkr",925,0,0,925,0,1,1,0,2,1,"TA",5,"Typ",0,"None","Detchd",1965,"Unf",1,429,"TA","TA","Y",0,0,0,0,0,0,"None","GdWo","None",0,7,2009,"WD ","Normal",117500,61,1.5,1850,"Yes",127.027027027027,"No",5,6
597,"0534250400","060","RL",80,9600,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,5,1974,1974,"Gable","CompShg","Plywood","Plywood","BrkFace",252,"TA","TA","CBlock","TA","TA","No","ALQ",698,"Unf",0,467,1165,"GasA","Gd","Y","SBrkr",1165,896,0,2061,0,1,2,1,4,1,"TA",8,"Typ",1,"TA","Attchd",1974,"RFn",2,498,"TA","TA","Y",0,77,0,0,196,0,"None","None","None",0,5,2009,"COD","Abnorml",168500,52,3,3226,"Yes",81.756428918001,"No",7,5
598,"0534251030","085","RL",68,16500,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SFoyer",6,5,1971,1971,"Hip","CompShg","HdBoard","HdBoard","BrkFace",509,"TA","TA","CBlock","Gd","TA","Av","GLQ",962,"Unf",0,270,1232,"GasA","Fa","Y","SBrkr",1320,0,0,1320,0,1,2,0,3,1,"TA",5,"Typ",1,"Gd","Attchd",1971,"RFn",2,495,"TA","TA","Y",0,20,0,0,0,0,"None","None","None",0,5,2009,"WD ","Normal",172500,55,2.5,2552,"Yes",130.681818181818,"No",6,5
599,"0534252240","020","RL",68,9790,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","1Story",6,5,1967,1967,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",251,"LwQ",630,491,1372,"GasA","TA","Y","SBrkr",1342,0,0,1342,0,0,2,0,3,1,"TA",7,"Typ",1,"Gd","Attchd",1967,"Unf",2,457,"TA","TA","Y",0,0,0,0,197,0,"None","None","None",0,9,2009,"WD ","Normal",161500,59,2,2714,"Yes",120.342771982116,"No",6,5
600,"0534275060","020","RL",60,7436,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,7,1960,1960,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",734,"Unf",0,160,894,"GasA","Gd","Y","SBrkr",894,0,0,894,1,0,1,0,2,1,"TA",5,"Typ",1,"Po","Detchd",1988,"Unf",2,396,"TA","TA","Y",0,0,0,360,0,0,"None","GdWo","None",0,8,2009,"WD ","Normal",141500,66,2,1788,"Yes",158.2774049217,"No",4,7
601,"0534275100","020","RL",65,8125,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1959,1959,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",403,"Unf",0,461,864,"GasA","Ex","Y","SBrkr",864,0,0,864,0,0,1,0,3,1,"TA",5,"Typ",0,"None","Detchd",1960,"Unf",1,308,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,9,2009,"WD ","Normal",118000,67,1,1728,"Yes",136.574074074074,"No",5,7
